label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
0,74.46320092,45.6444582,84.75691342,65.27276237,45.57983296,119.2405743,84.82535218,85.23120523,112.7159384,148.2554949,18.30805228,14.63848979,19.10310683,19.34280004,4.076218536,24.39384679,19.35298113,20.3744974,2.873226477,5.403224159,12,1,14,8,16,12,14,9,101,127,20,19,11,11,8,19,38,39,22,9,13,22,11,7,14,20,13,23,14,35,9,34,11,21,16,12,20,29,15,10,17,12,11,11,34,15,29,9,11,36,15,17,15,19,7,23,19,21,15,15,36,11,45,17,19,7,27,17,38,18,13,38,36,14,13,7,39,37,26,27,28,27,17,22,20,31,20,11,8,20,24,12,39,13,24,17,19,16,23,18,33,15,11,11,28,27,19,18,24,38,5,15,23,19,10,3,11,9,17,9,1,2,0,1,14,4,14,17,9,24,4,4,3,28,13,9,15,19,25,4,35,5,13,2,8,2,6,0,15,18,2,4,4,3,2,1,2,0,2,3,2,1,2,1,2,6,0,0,7,4,44,8,27,18,33,24,28,27,9,20,28,16,40,21,18,27,15,20,39,38,22,20,48,12,20,18,19,13,17,25,31,6,40,8,18,23,25,11,17,12
1,68.23952142,25.80781873,84.1987994,53.10787035,46.35207199,177.3611121,84.20143906,82.11093711,105.4485651,157.3275201,14.59286508,9.467323884,16.53695705,14.26443493,2.365839355,21.82301504,16.5446467,16.92070174,2.919294944,5.614848441,28,1,37,12,8,45,37,32,95,136,16,5,5,7,12,4,5,13,11,1,25,10,8,6,10,15,7,9,6,18,7,12,11,3,7,7,11,42,6,21,12,15,7,7,10,17,6,4,12,8,2,28,17,17,8,12,10,39,4,4,13,14,37,21,7,7,11,7,26,9,16,7,46,9,4,11,25,25,30,7,11,10,3,4,11,6,5,11,11,10,3,13,20,14,12,7,16,24,12,11,40,7,3,17,33,31,1,8,9,18,19,15,7,12,12,8,12,7,2,17,0,0,1,0,11,0,8,3,0,12,17,3,8,20,14,17,5,2,30,0,22,0,18,2,9,5,12,0,18,11,0,1,1,4,2,5,0,0,1,3,0,0,1,0,3,3,0,0,3,3,25,18,38,42,22,12,13,13,23,21,20,31,25,21,17,31,25,18,21,30,24,11,28,15,13,11,14,7,16,32,14,5,24,7,8,17,9,30,9,2
0,64.0371409,26.05538822,75.45057228,56.14602346,42.52182313,169.2614895,75.50315393,74.39026332,111.6259668,153.6473276,25.3385432,17.25018289,27.59333781,25.9673419,5.274644002,37.06781911,27.68680339,29.47373079,5.310596371,9.124899695,5,1,6,2,2,2,6,3,98,110,27,17,53,48,11,19,42,20,21,29,21,27,11,27,17,18,19,14,27,25,24,14,16,70,24,29,17,62,2,1,7,22,59,27,1,43,10,17,8,38,49,14,17,7,16,20,35,32,25,25,55,28,18,44,20,21,13,10,15,29,26,24,37,20,14,7,101,30,18,18,11,11,35,34,17,26,31,13,7,14,19,19,45,18,28,36,29,27,16,7,12,43,14,4,23,21,28,19,20,72,39,27,3,27,28,23,12,20,13,17,11,0,6,36,15,34,19,33,3,17,31,10,51,16,25,28,19,24,16,8,20,22,24,28,26,12,17,1,29,14,49,2,17,13,6,5,19,10,3,8,14,14,4,52,3,9,41,56,10,27,8,21,26,30,5,42,22,8,60,40,9,36,33,28,20,11,16,31,7,47,27,47,30,24,14,20,11,4,31,45,47,20,16,13,33,12,20,20,39,22
1,89.74965964,35.90871169,107.4795717,75.50142753,43.61313198,171.7383319,107.4795717,106.0378693,103.8856189,163.1452316,15.50769578,11.58332209,16.1780144,16.68381434,2.252730089,20.77999265,16.1780144,16.68499671,1.974946187,4.156639516,31,1,43,18,33,52,43,38,97,146,13,4,7,11,10,6,7,3,21,9,6,16,16,34,9,10,1,10,15,15,2,13,17,9,8,8,13,4,11,6,8,9,7,9,4,9,15,9,16,3,4,17,25,27,9,19,3,7,13,3,13,23,11,5,7,21,11,9,15,8,8,12,4,26,22,14,4,25,6,16,12,13,19,12,8,16,11,17,4,7,13,22,13,27,23,25,5,15,23,7,20,11,8,7,8,9,10,10,5,5,6,9,7,9,9,2,3,5,1,0,0,0,0,0,0,2,2,18,4,1,21,5,4,14,14,12,4,1,18,0,13,0,0,1,5,2,4,0,20,20,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,4,0,0,0,1,15,27,7,33,17,23,16,11,25,39,22,26,22,12,24,40,15,19,31,31,9,4,4,5,35,16,16,9,19,4,12,13,12,10,25,27,10,4,8,8
0,85.85689092,43.90173025,97.96567271,78.08928059,41.2448273,141.2935548,97.96679288,98.78199206,110.8071543,155.8550718,15.31553874,12.65161959,16.31801533,16.21298851,2.536518562,24.02770811,16.31837024,16.63765773,2.935463414,5.796175169,29,2,37,22,19,38,37,33,99,138,6,14,11,9,9,24,24,34,20,7,10,17,14,11,8,21,17,6,12,28,9,11,26,31,18,21,37,16,9,7,18,22,21,23,7,42,10,17,23,6,11,16,8,30,18,18,3,17,17,7,38,19,18,5,16,9,18,19,32,16,12,28,19,13,14,35,3,31,14,21,26,11,18,23,20,14,17,8,8,19,24,17,31,21,9,19,14,14,17,16,19,14,11,24,12,32,15,15,18,5,8,7,7,9,11,6,3,5,3,11,6,5,0,8,14,2,9,7,4,9,4,7,7,12,6,10,2,13,18,1,26,13,18,6,10,9,7,1,15,11,0,4,2,3,0,4,3,1,3,1,5,12,3,0,1,0,0,1,5,3,25,33,22,12,16,27,12,18,35,27,30,20,18,13,27,48,19,21,44,33,11,15,11,13,24,23,18,18,9,6,27,11,36,15,10,15,19,17,13,22
1,64.02141351,41.44272014,72.39780634,56.18375566,46.2221616,110.3378463,72.39803695,72.796867,115.1615322,144.3889698,15.66612325,13.3902514,16.85620678,15.43754766,3.459780023,27.72190794,16.85658825,17.9375746,3.158341701,5.119591015,16,1,21,10,26,12,21,14,98,121,22,10,4,6,3,11,18,23,16,6,32,27,10,20,8,19,17,5,9,19,7,9,3,18,15,10,20,17,29,11,23,18,15,6,22,21,13,21,24,4,10,5,32,33,16,24,8,12,16,0,44,14,19,5,12,8,31,10,34,6,10,18,24,19,11,16,6,16,16,17,19,14,16,27,15,26,11,16,10,12,23,16,48,12,25,27,21,8,20,8,25,13,10,10,14,22,14,14,21,6,0,4,4,20,19,5,3,16,2,1,0,0,0,0,17,0,3,8,22,5,0,9,0,30,19,3,4,5,10,0,28,1,1,0,10,1,12,0,19,17,3,6,0,2,0,4,0,0,4,1,0,0,2,5,3,1,4,5,1,1,60,15,27,23,43,33,33,20,10,16,30,7,17,34,16,27,12,20,31,26,8,15,11,17,36,27,30,8,25,6,36,6,28,10,13,23,22,6,5,8
0,65.63570993,34.13787667,76.13456875,57.06035299,44.01568477,151.0431445,76.31565365,75.43629479,112.3579422,150.0356684,26.60579785,22.55963164,26.76855899,28.88454184,4.996709627,37.61742282,27.13376758,29.42851741,3.950353724,5.532001646,7,1,9,2,19,33,9,6,100,130,14,28,7,44,8,17,10,25,22,15,22,18,19,28,14,33,21,15,22,38,37,18,21,14,11,23,29,58,13,14,37,15,8,12,24,9,6,14,20,32,13,14,16,29,28,19,28,57,30,27,9,30,11,37,26,27,18,23,25,13,16,17,70,23,18,12,45,19,11,21,29,12,9,15,27,39,26,12,35,16,15,27,11,14,33,34,25,19,18,33,11,22,16,20,66,30,22,24,19,37,31,12,17,19,12,14,7,11,10,43,8,17,21,25,8,33,26,19,11,7,20,3,33,7,12,22,27,43,15,5,13,28,29,30,16,8,5,24,22,18,5,13,10,17,5,6,5,14,5,18,11,4,5,1,19,3,3,0,13,4,10,29,23,15,10,33,16,13,21,39,13,28,89,27,21,20,13,24,19,37,24,24,19,30,19,24,34,26,34,41,7,17,30,31,33,17,9,18,24,19
1,72.68912954,39.32188658,84.71484295,61.84635256,45.51522617,139.4910953,84.71580955,84.33361562,110.4231677,151.3850168,18.42405877,15.52360129,19.36694857,18.89376321,3.063445673,27.25080018,19.3672947,20.27516935,2.752473944,5.285560367,13,1,19,6,20,20,19,11,98,132,16,28,16,4,10,11,28,36,20,11,10,23,24,13,16,36,6,11,19,24,23,13,19,38,22,23,14,53,18,15,45,17,27,24,11,19,12,19,27,17,34,4,55,22,13,14,15,53,18,6,33,32,30,34,10,4,12,4,30,16,12,25,69,17,14,7,40,21,11,19,23,12,18,18,18,54,14,28,23,10,22,24,29,19,63,14,58,5,13,6,20,23,4,4,42,25,9,18,25,30,1,29,17,19,31,8,20,15,11,5,0,0,4,0,21,1,10,7,8,39,4,12,14,17,26,4,16,19,30,3,21,4,1,1,31,3,16,3,25,23,1,7,0,14,15,4,1,0,10,7,1,0,2,0,22,14,0,0,5,1,33,25,13,48,20,56,23,18,18,8,14,18,30,44,11,23,12,14,29,43,10,24,24,21,24,12,17,5,63,49,30,12,32,37,10,16,17,10,18,8
0,83.14758021,39.53641875,96.81275671,72.97061321,42.67012771,152.7323196,96.83337873,96.78699119,108.6964754,157.1722882,15.09886151,14.48877657,15.03936393,16.85905375,2.639757674,26.35223293,15.10881094,15.83729503,2.712233569,4.725271122,21,1,25,19,14,26,25,19,98,128,12,17,17,30,20,24,15,10,17,6,23,12,13,6,22,16,8,6,17,28,18,11,13,20,12,26,16,47,10,13,6,14,13,23,25,20,17,19,26,24,9,38,26,38,8,12,11,15,9,30,13,44,50,15,3,3,21,20,16,14,36,18,37,13,8,21,31,36,27,12,21,25,7,19,13,32,18,26,9,10,17,38,8,37,56,9,11,33,17,8,34,18,5,16,20,25,4,16,7,23,19,20,21,19,30,19,18,12,10,19,1,2,2,9,1,6,15,18,17,19,21,4,25,4,20,31,18,12,11,0,28,5,8,15,39,6,12,0,31,12,0,16,12,7,5,4,0,0,7,4,4,3,8,1,7,8,0,1,10,8,25,19,21,37,30,33,17,16,19,19,22,16,60,25,31,28,25,16,14,26,36,9,31,9,52,15,3,14,37,18,8,4,19,33,4,31,20,18,20,12
0,84.12787713,42.01740298,98.62536849,71.72478184,44.35989692,148.7587705,98.68143217,98.14947875,107.489902,156.5264871,15.8323522,14.64885833,15.72343833,17.79794141,3.051225006,24.24622092,15.94198664,16.68433098,3.026284218,4.201510614,20,1,31,7,20,5,31,24,97,129,12,11,11,16,12,8,11,11,8,8,25,3,18,7,15,10,16,16,6,4,55,44,10,18,8,19,22,78,18,18,16,10,6,15,21,22,12,11,1,28,11,23,32,25,23,7,14,33,4,22,10,16,95,50,8,9,2,11,7,3,20,7,71,7,11,14,79,15,51,8,8,31,6,5,18,23,12,6,14,16,6,4,9,35,31,6,25,22,6,17,60,14,14,7,44,8,14,12,5,82,8,18,40,35,24,6,8,2,16,11,1,0,5,11,9,0,12,17,24,9,5,0,12,19,16,13,32,37,38,0,29,1,2,8,7,9,9,0,27,17,0,6,3,5,4,7,1,0,6,13,2,0,5,0,20,2,0,0,4,1,34,16,21,17,33,16,26,26,34,20,29,15,66,9,23,20,18,11,25,41,26,29,75,13,26,4,4,13,23,64,9,9,12,8,9,47,5,6,19,9
0,87.48963093,42.67109111,102.2369627,75.63587507,43.47884779,152.043341,102.7234895,101.8537559,107.3921831,157.8066216,20.85443324,21.15833452,19.70263304,25.33176349,5.499919314,31.486677,20.99723626,21.20971149,4.988135456,6.76621075,27,1,40,13,17,20,40,34,96,127,28,17,2,2,6,13,28,25,25,3,0,30,8,21,19,30,11,20,13,16,8,37,15,9,11,41,18,14,15,96,7,20,9,10,39,34,32,15,14,7,57,22,14,42,35,8,7,14,9,16,10,50,29,5,14,36,14,18,5,46,29,30,14,8,58,33,2,17,18,16,24,43,9,11,18,9,38,65,7,23,11,70,7,4,21,17,25,17,7,25,45,53,13,12,12,10,66,29,11,4,10,12,17,35,21,27,17,12,18,7,20,44,47,8,20,8,15,10,5,20,18,5,19,7,2,20,33,114,5,29,12,69,9,15,7,1,11,1,19,6,2,4,17,5,3,0,6,2,3,7,8,16,5,4,7,3,2,7,4,2,21,29,24,13,16,41,18,13,24,22,14,20,64,48,27,14,22,19,24,27,28,13,17,8,21,3,18,21,16,5,7,38,4,69,24,42,31,17,34,36
0,91.14113356,40.9544333,107.0117667,79.07401618,42.7741391,159.2806148,107.0810976,106.4540066,106.1107637,160.9211783,14.17473883,13.848752,13.9681565,16.19049196,2.912025263,22.31890567,14.23469244,14.67186596,2.904742536,4.038434021,22,1,30,16,19,28,30,24,98,138,13,10,2,6,5,5,10,11,18,3,5,12,8,10,24,15,7,20,3,13,9,7,11,22,6,23,17,7,11,14,7,9,12,8,20,20,10,22,7,33,13,4,36,13,18,10,8,3,7,10,16,7,35,15,11,11,13,16,6,5,6,16,6,8,6,10,26,14,23,10,12,13,14,12,11,26,14,6,14,31,6,7,21,11,34,8,5,4,12,27,31,15,10,17,5,14,8,10,5,20,1,2,36,21,11,0,1,2,9,4,0,0,0,0,1,3,3,12,7,3,3,5,7,15,9,7,11,7,12,0,30,0,0,1,13,0,8,0,14,7,0,6,1,3,2,0,0,0,1,6,1,1,1,0,2,2,0,0,3,2,26,27,42,14,40,15,12,17,38,24,31,19,28,19,11,18,8,19,37,30,5,12,30,9,11,12,12,23,40,4,17,10,6,3,12,17,5,10,15,7
0,83.29775255,35.67456014,98.20292811,72.17107852,42.65407752,164.9033725,98.24330517,97.65457581,107.2242211,159.5508283,15.75770156,13.8404223,16.25218715,16.94957364,2.750292201,24.83249227,16.39814946,17.04437648,2.767823899,4.51134486,14,1,17,5,10,2,18,12,98,129,13,20,51,20,10,18,12,13,19,22,19,16,25,9,35,11,23,24,8,9,18,9,11,26,13,26,24,14,20,37,28,16,24,8,27,20,19,13,10,41,10,30,37,32,13,5,14,8,7,14,12,34,79,14,36,15,9,33,3,20,26,12,23,3,30,18,45,12,49,15,11,38,3,21,16,29,8,14,26,24,15,18,7,38,45,15,17,32,6,41,67,10,24,9,11,6,17,25,8,26,16,13,39,26,25,3,9,13,21,1,9,7,2,7,8,5,10,13,16,6,2,15,27,10,17,14,20,27,25,1,35,11,8,5,18,8,9,5,25,18,0,8,4,6,3,1,2,6,9,21,1,13,2,1,8,5,3,0,9,6,13,18,25,42,21,26,15,22,39,31,16,40,34,15,17,22,17,33,24,30,25,23,53,15,36,4,10,33,40,15,5,18,2,22,23,49,7,24,8,13
0,80.95434053,38.1895951,96.2036216,67.30502425,45.2114218,154.5184628,96.22548565,95.2979123,106.5185802,157.0491488,12.04432941,12.23730807,12.75285142,12.59390462,2.594629842,25.47210856,12.84949096,13.06275296,2.764404541,5.148319648,24,1,29,22,20,36,29,25,97,135,10,12,25,13,11,3,13,15,12,4,21,8,13,8,10,10,13,11,6,10,45,37,1,1,5,4,4,70,3,31,33,2,2,3,7,20,7,1,6,39,6,5,32,46,0,2,12,28,6,10,3,59,82,31,0,4,4,1,7,5,9,3,82,7,0,11,81,2,51,7,6,19,7,4,7,22,0,27,15,0,3,48,3,40,44,6,34,11,4,0,34,1,2,0,34,2,1,3,10,72,2,19,46,53,14,2,4,15,21,1,0,0,0,0,13,5,10,17,18,6,3,7,13,27,22,9,29,30,14,0,22,1,0,2,18,0,12,0,27,30,0,9,0,6,6,6,0,0,5,10,0,0,1,0,19,5,0,0,9,0,23,11,19,44,23,27,10,22,18,13,12,19,70,53,10,10,4,16,32,29,8,20,47,10,52,2,4,2,36,65,2,6,12,46,3,26,1,2,2,2
0,84.1608281,33.45285256,100.2269757,71.94010804,43.0802043,171.4780391,100.2269757,99.16811404,105.8550759,161.2971931,17.61073646,11.10246692,18.94779111,18.68830309,2.643082274,20.48893948,18.94779111,19.62678813,2.441011567,5.68171677,21,1,32,7,30,48,32,25,98,142,6,1,10,13,11,7,9,4,14,10,18,11,21,30,10,9,11,12,15,8,5,1,11,13,14,2,18,9,12,18,8,16,9,11,7,14,11,21,26,3,3,19,22,24,13,7,3,1,25,1,11,27,23,2,8,12,8,28,10,12,5,14,3,32,25,21,1,19,6,11,10,27,15,13,21,10,7,32,10,11,10,33,9,21,18,25,5,14,20,18,34,7,24,7,3,4,8,14,7,0,0,4,10,12,8,4,2,7,0,0,0,0,0,0,8,0,4,15,5,20,3,6,1,18,7,7,12,1,8,0,23,0,0,1,14,0,4,0,25,5,0,2,0,1,0,3,0,0,4,0,0,0,2,0,0,1,0,0,2,0,32,18,18,28,35,46,33,37,22,15,17,5,11,31,15,19,6,18,38,26,10,6,9,3,33,7,9,26,13,0,8,26,6,16,19,32,1,18,6,11
0,69.3587127,40.48131014,79.12263209,61.20711527,44.13151905,128.0510116,79.12600891,79.50016827,113.345696,148.4348907,17.26896781,15.78047614,17.72282494,18.02662434,3.317334637,28.40320731,17.7301984,19.04777517,2.826954648,4.395171813,19,1,26,12,18,23,26,19,99,133,23,21,6,6,4,8,25,25,21,2,27,29,5,8,19,10,8,13,5,18,18,39,12,17,12,19,34,6,6,20,17,6,11,8,20,10,17,18,19,8,10,5,20,8,16,19,6,20,10,4,19,21,74,19,15,5,18,3,22,17,8,16,32,6,16,4,34,19,45,20,11,16,16,11,17,17,13,16,6,15,24,8,23,29,14,23,17,5,8,11,41,15,8,8,10,16,10,16,19,44,3,14,36,35,9,3,3,4,0,0,2,1,0,1,5,0,4,6,13,10,0,8,0,19,20,6,15,3,16,2,17,1,0,3,20,0,18,0,20,16,0,5,1,3,2,3,0,0,7,7,0,2,1,0,3,1,0,0,4,0,27,19,61,27,25,28,18,24,30,6,27,17,36,34,13,19,6,12,39,32,4,14,64,14,15,23,14,8,16,27,19,3,20,10,13,22,12,10,11,16
0,88.20778127,28.49586679,106.0015818,76.08351787,41.77793983,187.2492989,106.0048258,104.5666143,104.4052354,165.5498206,20.30763372,14.75813125,22.46712741,21.11732032,2.445065697,28.38047554,22.47387816,22.73432595,4.605885699,7.80907248,9,1,12,5,11,13,12,7,94,129,7,43,17,21,12,20,34,29,23,16,23,12,24,19,18,17,15,17,22,43,6,7,16,52,32,26,25,38,6,2,19,26,51,50,9,29,21,27,22,7,7,23,27,34,23,26,8,14,14,30,30,29,30,15,22,17,16,38,31,14,22,31,19,20,16,28,19,54,15,15,21,25,9,18,32,16,16,32,29,22,24,16,22,28,31,22,25,20,24,33,28,20,21,32,7,29,10,28,18,18,25,18,5,27,15,10,13,21,6,8,2,2,2,36,11,9,10,9,7,11,15,10,38,11,25,14,6,6,18,3,23,7,3,19,9,17,8,2,23,27,1,5,3,2,12,13,2,2,8,4,7,1,5,3,5,3,2,1,6,9,9,18,40,48,9,30,13,7,40,34,18,42,23,20,22,18,20,21,3,65,26,15,20,16,31,29,17,34,30,19,25,21,16,22,14,29,19,21,31,13
0,59.98879013,38.74926658,68.13086021,52.12714807,47.32648694,110.1879233,68.13536081,68.13116874,115.5162712,143.5455765,16.55619787,13.74293286,18.26700497,16.13901597,5.306207384,34.37837503,18.28421794,19.30145457,4.212160815,6.663703861,11,1,15,4,18,4,15,9,100,120,41,18,14,14,10,14,24,28,15,12,17,21,14,8,32,36,13,12,16,15,20,26,35,21,11,33,22,12,23,27,16,16,27,13,34,21,21,12,5,31,30,33,38,28,19,16,32,30,7,30,28,16,28,38,9,10,18,10,23,13,47,27,35,5,11,13,28,10,27,9,31,15,6,15,15,47,27,17,29,24,28,23,24,21,60,7,20,44,17,22,17,35,9,24,22,18,5,7,27,39,15,5,9,15,9,18,19,22,3,14,1,2,6,14,23,10,2,8,5,64,17,8,30,20,17,25,12,18,32,0,31,7,7,13,14,10,8,0,12,14,15,3,11,6,7,14,3,4,9,6,12,3,8,14,2,5,3,7,7,12,32,25,10,36,26,25,13,23,23,9,36,24,26,19,21,39,27,14,48,24,42,34,31,13,22,17,29,23,50,35,17,9,19,14,7,24,11,14,30,15
0,89.3674366,40.07638885,104.7092392,78.04174597,42.76729256,159.4107516,104.7614692,104.2740007,106.8172077,160.2771645,17.31539636,16.06087123,17.09470221,20.03780062,3.526817914,27.95940716,17.26570926,17.89757469,2.746130136,5.709716171,23,1,28,13,13,10,28,23,98,132,28,15,6,1,8,20,16,34,18,6,7,30,25,25,22,22,4,11,7,23,22,14,24,32,19,20,30,9,13,12,28,19,14,15,10,27,27,26,37,28,17,5,22,9,18,17,6,9,20,9,23,22,44,24,17,13,20,18,26,16,9,26,19,14,19,6,30,21,32,22,45,9,21,19,27,18,23,7,19,21,26,10,27,19,15,22,18,6,10,25,20,13,20,11,12,36,11,19,11,37,3,3,51,23,8,1,1,3,11,0,3,10,0,2,2,4,4,3,8,4,1,18,4,8,12,3,18,23,16,12,22,13,2,6,17,1,6,0,8,9,0,0,9,1,1,8,2,0,0,6,1,1,2,1,6,1,1,6,3,0,16,36,26,11,22,30,22,15,25,17,18,30,3,47,12,52,9,47,22,40,9,8,48,28,11,20,26,24,20,15,14,11,26,10,19,11,16,11,10,22
0,76.27115094,43.08453498,86.07688551,69.64091733,41.68595811,132.3457255,86.23545967,87.03196053,113.4826805,150.7406253,20.15356123,18.4998651,20.10479654,21.88386342,3.511501763,30.28790374,20.62369975,21.8568948,2.899768411,4.639356313,17,1,23,10,17,31,23,16,101,133,14,13,31,18,9,7,8,22,19,22,16,17,18,14,10,23,24,15,15,11,9,47,10,14,5,47,32,20,19,55,28,13,3,7,45,20,15,12,16,6,32,43,30,35,25,7,10,10,10,30,11,38,47,26,20,16,9,19,9,12,33,16,19,14,23,19,14,7,34,29,10,51,11,9,12,36,33,28,16,31,9,20,17,32,40,15,30,47,8,23,66,31,13,13,12,6,22,20,9,15,23,6,16,21,9,15,6,24,15,18,2,20,37,5,7,3,15,17,7,41,7,9,10,6,12,25,27,87,16,4,40,26,13,1,3,13,13,1,11,21,0,6,1,2,6,0,2,0,3,2,0,1,2,0,4,5,0,0,2,2,38,23,25,40,20,30,14,23,11,8,32,17,45,43,18,29,32,10,22,20,43,6,39,43,33,7,12,21,26,12,10,11,10,20,5,56,19,11,41,15
0,69.95804412,43.60755779,79.52945222,61.2435275,45.90510062,115.2068677,79.53121185,79.8966464,113.6605529,146.7272639,18.36339116,14.12606297,20.17305324,17.72375336,3.201922392,25.54413309,20.17399586,20.95060518,3.571969392,6.18030155,14,3,18,10,11,8,18,11,99,130,13,7,18,6,14,18,27,25,8,7,33,40,9,11,21,22,1,12,22,21,6,20,15,60,15,12,33,11,11,13,5,22,26,45,9,25,19,7,20,3,16,10,22,23,20,18,11,16,4,2,69,14,29,12,10,10,12,9,22,29,10,25,19,8,18,20,27,36,27,35,17,9,26,23,9,17,26,15,2,12,24,12,51,25,24,7,4,7,17,18,19,14,10,6,23,21,24,12,22,25,6,7,2,10,15,3,2,16,0,1,0,0,0,1,21,2,0,7,1,46,6,11,6,20,11,4,10,8,20,1,22,1,1,0,18,2,13,0,23,9,0,0,3,3,4,4,0,0,3,2,1,6,2,0,0,2,0,0,1,3,29,23,29,11,50,18,30,36,39,19,25,16,12,18,21,22,18,22,38,24,15,12,31,10,30,17,19,6,20,19,60,14,24,2,7,7,16,14,9,27
1,92.56796354,37.58897931,111.0101196,77.37002784,44.15517296,168.7964175,111.014125,109.4682121,103.1045164,163.6915505,11.28856167,10.67931968,11.48305095,13.65115539,3.067884509,22.01342643,11.50096064,11.81827813,1.880069097,5.439325623,39,1,51,28,22,52,51,47,95,142,13,14,2,2,3,5,21,27,21,5,8,8,16,10,11,15,4,9,2,14,31,28,12,7,11,7,16,20,8,34,15,6,5,5,32,12,11,10,22,22,4,14,32,57,5,17,4,9,5,1,11,18,107,7,7,2,13,4,21,6,6,8,33,3,7,35,32,21,84,7,19,34,7,16,16,14,2,11,4,6,16,32,11,38,29,4,6,10,11,6,99,6,5,1,13,27,0,9,12,19,2,21,41,59,14,6,11,5,7,1,0,0,0,1,5,3,7,11,22,1,3,5,5,37,24,8,8,1,43,1,49,0,0,2,8,1,15,0,29,32,0,3,0,2,7,0,0,0,15,3,0,0,6,0,11,9,0,0,4,1,20,22,21,44,39,25,12,14,20,20,17,19,26,30,20,47,5,18,22,31,8,9,77,7,60,15,10,4,25,6,10,2,28,6,4,56,8,4,1,7
0,74.3139371,30.08530748,89.00895446,62.30986829,43.6821354,170.517817,89.02876761,87.99898407,107.2169594,158.0324893,13.11059575,10.31554124,14.15889264,13.25230588,2.365650177,18.87375405,14.23382453,14.63393789,2.597142345,3.785391321,6,1,10,1,18,6,10,6,98,122,9,25,14,9,11,13,18,33,13,27,20,10,20,16,30,36,11,12,9,19,37,10,12,28,22,14,18,22,9,4,11,26,26,18,10,20,12,25,8,41,17,17,38,12,20,13,13,16,8,18,18,18,93,7,12,16,12,17,13,28,21,22,14,13,11,9,56,22,52,11,23,21,13,19,19,43,16,5,9,18,32,7,15,19,53,13,14,25,11,21,59,19,10,11,12,14,13,21,4,40,6,16,18,23,21,8,17,20,5,6,14,1,0,13,19,7,5,21,17,41,10,5,14,37,44,10,1,0,70,3,44,3,13,12,15,1,6,0,11,19,3,7,17,6,3,4,4,1,13,4,9,6,8,0,9,11,2,3,12,3,28,24,26,36,10,22,14,10,47,29,5,32,32,23,10,27,8,21,9,59,28,5,74,7,13,15,21,18,39,23,11,11,9,7,13,32,6,28,21,25
